"Subject" "Activity_Label" "Variable" "Mean_of_Variable"
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.659962097978441
12 "SITTING" "fBodyAccJerk-mean()-X" -0.51464202580597
13 "SITTING" "fBodyAccJerk-mean()-X" -0.66008217407156
18 "SITTING" "fBodyAccJerk-mean()-X" -0.989649728
18 "STANDING" "fBodyAccJerk-mean()-X" -0.728496455928144
20 "STANDING" "fBodyAccJerk-mean()-X" -0.674120731307722
20 "LAYING" "fBodyAccJerk-mean()-X" -0.624523279069231
24 "LAYING" "fBodyAccJerk-mean()-X" -0.752245372493438
1 "WALKING" "fBodyAccJerk-mean()-Y" -0.507343617969859
3 "WALKING" "fBodyAccJerk-mean()-Y" -0.582949919157742
5 "WALKING" "fBodyAccJerk-mean()-Y" -0.550991969857417
6 "WALKING" "fBodyAccJerk-mean()-Y" -0.66059454675
6 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.0871500384348315
7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.641687333850227
8 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.495906215569395
11 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.632374688606013
14 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.978897426202532
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.475602672016393
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.609408057377744
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.748627001551913
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.9868704575
17 "SITTING" "fBodyAccJerk-mean()-Y" -0.65093749483125
19 "SITTING" "fBodyAccJerk-mean()-Y" -0.596694943936944
21 "SITTING" "fBodyAccJerk-mean()-Y" -0.678615118728922
22 "SITTING" "fBodyAccJerk-mean()-Y" -0.65888895869697
22 "STANDING" "fBodyAccJerk-mean()-Y" -0.438179681174797
23 "STANDING" "fBodyAccJerk-mean()-Y" -0.628231338392742
25 "STANDING" "fBodyAccJerk-mean()-Y" -0.740570312249389
26 "STANDING" "fBodyAccJerk-mean()-Y" -0.696726473912755
27 "STANDING" "fBodyAccJerk-mean()-Y" -0.985147330128205
27 "LAYING" "fBodyAccJerk-mean()-Y" -0.618436710858725
28 "LAYING" "fBodyAccJerk-mean()-Y" -0.670718095926963
29 "LAYING" "fBodyAccJerk-mean()-Y" -0.641289075786337
30 "LAYING" "fBodyAccJerk-mean()-Y" -0.671673670524282
2 "WALKING" "fBodyAccJerk-mean()-Y" -0.50890379901457
4 "WALKING" "fBodyAccJerk-mean()-Y" -0.684648403917526
4 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.470861077819187
9 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.699766614569444
10 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.9634427765
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.450402445118248
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.677425008402742
12 "SITTING" "fBodyAccJerk-mean()-Y" -0.471744804389552
13 "SITTING" "fBodyAccJerk-mean()-Y" -0.603340489937615
18 "SITTING" "fBodyAccJerk-mean()-Y" -0.969070922
18 "STANDING" "fBodyAccJerk-mean()-Y" -0.723907683083832
20 "STANDING" "fBodyAccJerk-mean()-Y" -0.629326860401515
20 "LAYING" "fBodyAccJerk-mean()-Y" -0.466996133878205
24 "LAYING" "fBodyAccJerk-mean()-Y" -0.703641614506562
1 "WALKING" "fBodyAccJerk-mean()-Z" -0.695305113832853
3 "WALKING" "fBodyAccJerk-mean()-Z" -0.780101644193548
5 "WALKING" "fBodyAccJerk-mean()-Z" -0.768762357980132
6 "WALKING" "fBodyAccJerk-mean()-Z" -0.859603672415254
6 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.352981568269663
7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.642515716574286
8 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.644285802406762
11 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.825559590221519
14 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.97720619556962
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.502642372690574
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.805543465588415
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.752302172079235
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.989427028125
17 "SITTING" "fBodyAccJerk-mean()-Z" -0.7744940495625
19 "SITTING" "fBodyAccJerk-mean()-Z" -0.680924493180556
21 "SITTING" "fBodyAccJerk-mean()-Z" -0.767351986555392
22 "SITTING" "fBodyAccJerk-mean()-Z" -0.795524533080808
22 "STANDING" "fBodyAccJerk-mean()-Z" -0.649840836666667
23 "STANDING" "fBodyAccJerk-mean()-Z" -0.578870810235484
25 "STANDING" "fBodyAccJerk-mean()-Z" -0.849504849486553
26 "STANDING" "fBodyAccJerk-mean()-Z" -0.76956529125
27 "STANDING" "fBodyAccJerk-mean()-Z" -0.988521791666667
27 "LAYING" "fBodyAccJerk-mean()-Z" -0.711004343278523
28 "LAYING" "fBodyAccJerk-mean()-Z" -0.779061720358639
29 "LAYING" "fBodyAccJerk-mean()-Z" -0.768433928313954
30 "LAYING" "fBodyAccJerk-mean()-Z" -0.755432212793734
2 "WALKING" "fBodyAccJerk-mean()-Z" -0.715745330403973
4 "WALKING" "fBodyAccJerk-mean()-Z" -0.845383895412371
4 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.793248930406504
9 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.702931927996528
10 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.9826301395
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.654781895967094
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.758238879408602
12 "SITTING" "fBodyAccJerk-mean()-Z" -0.799284140671642
13 "SITTING" "fBodyAccJerk-mean()-Z" -0.710831730361468
18 "SITTING" "fBodyAccJerk-mean()-Z" -0.986778406666667
18 "STANDING" "fBodyAccJerk-mean()-Z" -0.819222532994012
20 "STANDING" "fBodyAccJerk-mean()-Z" -0.734465775308081
20 "LAYING" "fBodyAccJerk-mean()-Z" -0.730766642435897
24 "LAYING" "fBodyAccJerk-mean()-Z" -0.719655747391076
1 "WALKING" "fBodyAccJerk-std()-X" -0.543979776127867
3 "WALKING" "fBodyAccJerk-std()-X" -0.657844055881525
5 "WALKING" "fBodyAccJerk-std()-X" -0.584013626983444
6 "WALKING" "fBodyAccJerk-std()-X" -0.686677797992797
6 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.207095971672
7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.626785744584416
8 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.598546245236655
11 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.672195644346519
14 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.986653889746835
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.556172286909426
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.637655155092835
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.73477673661306
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.994178642291667
17 "SITTING" "fBodyAccJerk-std()-X" -0.628899885682187
19 "SITTING" "fBodyAccJerk-std()-X" -0.586910128980833
21 "SITTING" "fBodyAccJerk-std()-X" -0.709800728388235
22 "SITTING" "fBodyAccJerk-std()-X" -0.678917860634848
22 "STANDING" "fBodyAccJerk-std()-X" -0.479376250713415
23 "STANDING" "fBodyAccJerk-std()-X" -0.635054351475538
25 "STANDING" "fBodyAccJerk-std()-X" -0.807712525721271
26 "STANDING" "fBodyAccJerk-std()-X" -0.694314518927551
27 "STANDING" "fBodyAccJerk-std()-X" -0.992649861923077
27 "LAYING" "fBodyAccJerk-std()-X" -0.63962383364094
28 "LAYING" "fBodyAccJerk-std()-X" -0.704073382410995
29 "LAYING" "fBodyAccJerk-std()-X" -0.651564188964826
30 "LAYING" "fBodyAccJerk-std()-X" -0.701879208571802
2 "WALKING" "fBodyAccJerk-std()-X" -0.595105612895033
4 "WALKING" "fBodyAccJerk-std()-X" -0.710952957814433
4 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.540002452644715
9 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.572819893733993
10 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.979612429166667
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.444119132470983
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.67299670577957
12 "SITTING" "fBodyAccJerk-std()-X" -0.505745022388806
13 "SITTING" "fBodyAccJerk-std()-X" -0.649606227431844
18 "SITTING" "fBodyAccJerk-std()-X" -0.990952901666667
18 "STANDING" "fBodyAccJerk-std()-X" -0.720203372035928
20 "STANDING" "fBodyAccJerk-std()-X" -0.674575997207071
20 "LAYING" "fBodyAccJerk-std()-X" -0.584111033739744
24 "LAYING" "fBodyAccJerk-std()-X" -0.751378154304462
1 "WALKING" "fBodyAccJerk-std()-Y" -0.466251676533372
3 "WALKING" "fBodyAccJerk-std()-Y" -0.559851186088408
5 "WALKING" "fBodyAccJerk-std()-Y" -0.491500434303907
6 "WALKING" "fBodyAccJerk-std()-Y" -0.616329704501695
6 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" 0.0354678201573034
7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.62853163071948
8 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.45636839585694
11 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.609444998247785
14 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.980582625189873
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.479636522397131
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.605854882622652
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.738434398105464
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.988578176875
17 "SITTING" "fBodyAccJerk-std()-Y" -0.614345425693125
19 "SITTING" "fBodyAccJerk-std()-Y" -0.572596722878
21 "SITTING" "fBodyAccJerk-std()-Y" -0.674102360655147
22 "SITTING" "fBodyAccJerk-std()-Y" -0.663075714679899
22 "STANDING" "fBodyAccJerk-std()-Y" -0.436851876529854
23 "STANDING" "fBodyAccJerk-std()-Y" -0.636977610060753
25 "STANDING" "fBodyAccJerk-std()-Y" -0.721707668572127
26 "STANDING" "fBodyAccJerk-std()-Y" -0.6803580612
27 "STANDING" "fBodyAccJerk-std()-Y" -0.986093858717949
27 "LAYING" "fBodyAccJerk-std()-Y" -0.594512488954698
28 "LAYING" "fBodyAccJerk-std()-Y" -0.654855915271466
29 "LAYING" "fBodyAccJerk-std()-Y" -0.655526116655523
30 "LAYING" "fBodyAccJerk-std()-Y" -0.672622022924282
2 "WALKING" "fBodyAccJerk-std()-Y" -0.509147543673841
4 "WALKING" "fBodyAccJerk-std()-Y" -0.679116699128866
4 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.459377588636585
9 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.679065855003472
10 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.964387826
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.451626571504701
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.674141468072581
12 "SITTING" "fBodyAccJerk-std()-Y" -0.447339284527239
13 "SITTING" "fBodyAccJerk-std()-Y" -0.562129866937645
18 "SITTING" "fBodyAccJerk-std()-Y" -0.970764276333333
18 "STANDING" "fBodyAccJerk-std()-Y" -0.718398453652695
20 "STANDING" "fBodyAccJerk-std()-Y" -0.609033040979596
20 "LAYING" "fBodyAccJerk-std()-Y" -0.420402255935897
24 "LAYING" "fBodyAccJerk-std()-Y" -0.688280461860892
1 "WALKING" "fBodyAccJerk-std()-Z" -0.737861932680115
3 "WALKING" "fBodyAccJerk-std()-Z" -0.81080601659824
5 "WALKING" "fBodyAccJerk-std()-Z" -0.798835563807947
6 "WALKING" "fBodyAccJerk-std()-Z" -0.882511909533898
6 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.419621473955056
7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.684856438953896
8 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.691480916950178
11 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.858259630601266
14 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.982966496835443
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.601003772988115
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.845111060762195
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.782089515344262
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.991258490416667
17 "SITTING" "fBodyAccJerk-std()-Z" -0.79753323615625
19 "SITTING" "fBodyAccJerk-std()-Z" -0.728521901498861
21 "SITTING" "fBodyAccJerk-std()-Z" -0.794922813673627
22 "SITTING" "fBodyAccJerk-std()-Z" -0.826747967929293
22 "STANDING" "fBodyAccJerk-std()-Z" -0.705406665853659
23 "STANDING" "fBodyAccJerk-std()-Z" -0.627540367652688
25 "STANDING" "fBodyAccJerk-std()-Z" -0.870541516210269
26 "STANDING" "fBodyAccJerk-std()-Z" -0.78604912494898
27 "STANDING" "fBodyAccJerk-std()-Z" -0.990493986666667
27 "LAYING" "fBodyAccJerk-std()-Z" -0.746736746744966
28 "LAYING" "fBodyAccJerk-std()-Z" -0.821715494424084
29 "LAYING" "fBodyAccJerk-std()-Z" -0.818292780813954
30 "LAYING" "fBodyAccJerk-std()-Z" -0.807184940939948
2 "WALKING" "fBodyAccJerk-std()-Z" -0.767087015496689
4 "WALKING" "fBodyAccJerk-std()-Z" -0.872348615876289
4 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.841927060081301
9 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.739139922708333
10 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.9864711005
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.726013573974359
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.796308612258064
12 "SITTING" "fBodyAccJerk-std()-Z" -0.825620583955224
13 "SITTING" "fBodyAccJerk-std()-Z" -0.744823539571866
18 "SITTING" "fBodyAccJerk-std()-Z" -0.990011026
18 "STANDING" "fBodyAccJerk-std()-Z" -0.848506493113773
20 "STANDING" "fBodyAccJerk-std()-Z" -0.772151009146465
20 "LAYING" "fBodyAccJerk-std()-Z" -0.745732864166667
24 "LAYING" "fBodyAccJerk-std()-Z" -0.751628687821522
1 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.0488005965884726
3 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.0476941200470968
5 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.10292084499106
6 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.0295118597032627
6 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.270896174822472
7 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.11978430017462
8 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" 0.0212336768810676
11 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0874254925382278
14 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" 0.0256392015189873
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.205089412670902
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0490273566650701
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0318889109278689
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" 0.25766061329375
17 "SITTING" "fBodyAccJerk-meanFreq()-X" -0.130540964169687
19 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.00263882956916667
21 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.0168697571497059
22 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.119210082873737
22 "STANDING" "fBodyAccJerk-meanFreq()-X" -0.0182142946280488
23 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.0173580639424731
25 "STANDING" "fBodyAccJerk-meanFreq()-X" -0.110793009529829
26 "STANDING" "fBodyAccJerk-meanFreq()-X" -0.0238396622303571
27 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.236213708785897
27 "LAYING" "fBodyAccJerk-meanFreq()-X" -0.0750278092104698
28 "LAYING" "fBodyAccJerk-meanFreq()-X" -0.034209736104712
29 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.0107764076990698
30 "LAYING" "fBodyAccJerk-meanFreq()-X" -0.131649976206266
2 "WALKING" "fBodyAccJerk-meanFreq()-X" 0.0868000536209801
4 "WALKING" "fBodyAccJerk-meanFreq()-X" 0.0388340995747423
4 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0626525261543089
9 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.219176266215278
10 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" 0.18049724774
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0856086178596154
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0041257197944086
12 "SITTING" "fBodyAccJerk-meanFreq()-X" -0.105604273753731
13 "SITTING" "fBodyAccJerk-meanFreq()-X" -0.0241961823456881
18 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.147190851333333
18 "STANDING" "fBodyAccJerk-meanFreq()-X" -0.0885695985083832
20 "STANDING" "fBodyAccJerk-meanFreq()-X" -0.0582666224645455
20 "LAYING" "fBodyAccJerk-meanFreq()-X" -0.140843708823077
24 "LAYING" "fBodyAccJerk-meanFreq()-X" -0.0570423475325459
1 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.21527915818415
3 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.236874240885924
5 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.27429092242043
6 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.269652390936441
6 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.400274190841573
7 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.239501714015909
8 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.169061574411388
11 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.242572597206013
14 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.127279921607595
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.363010957721311
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.197408729697561
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.194511969031749
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" 0.088375064625625
17 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.199136237109531
19 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.160787596137611
21 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.161814485722304
22 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.165402424496465
22 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.19938838128374
23 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.124670179855
25 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.347751351072054
26 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.168914575347832
27 "STANDING" "fBodyAccJerk-meanFreq()-Y" 0.00676465025
27 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.148034757114094
28 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.277563092237149
29 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.0815611305061628
30 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.294148321077076
2 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.139776595362185
4 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.174386827172165
4 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.190358689715447
9 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.296107744084757
10 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.0236616142666667
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.181063512296154
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.184961636962903
12 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.232084104223881
13 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.238328546685321
18 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.195180123733333
18 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.213292981460988
20 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.31606973410101
20 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.270189613514551
24 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.23113163252252
1 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.0964496376997118
3 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.193657539305073
5 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.163706246351656
6 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.113908219869915
6 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0656116522338202
7 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.220260861049058
8 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0826086104950178
11 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0992296316156962
14 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0370931001316456
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.304637150325
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0737834470521341
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.170592442202459
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" 0.101435515354167
17 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.201957867699437
19 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.00225579910068611
21 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.112817222676985
22 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.0253937444080808
22 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.0811784149772358
23 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.112528879362903
25 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.235707422494548
26 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.0850462848380867
27 "STANDING" "fBodyAccJerk-meanFreq()-Z" 0.0872136405679487
27 "LAYING" "fBodyAccJerk-meanFreq()-Z" -0.108827197161409
28 "LAYING" "fBodyAccJerk-meanFreq()-Z" -0.126061027159817
29 "LAYING" "fBodyAccJerk-meanFreq()-Z" -0.00952646181569767
30 "LAYING" "fBodyAccJerk-meanFreq()-Z" -0.168604693962381
2 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.0942651868218543
4 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.0764758920417526
4 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.164332976294309
9 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.290292303180208
10 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" 0.136230998733333
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0208108510961538
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0947475274123656
12 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.101473479845821
13 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.120605488176024
18 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.0223105555233333
18 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.132301055121856
20 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.175868678319848
20 "LAYING" "fBodyAccJerk-meanFreq()-Z" -0.171111060928654
24 "LAYING" "fBodyAccJerk-meanFreq()-Z" -0.13977119240315
1 "WALKING" "fBodyGyro-mean()-X" -0.623219182311527
3 "WALKING" "fBodyGyro-mean()-X" -0.642097719778592
5 "WALKING" "fBodyGyro-mean()-X" -0.632239300829801
6 "WALKING" "fBodyGyro-mean()-X" -0.710060816508475
6 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.0788327637831461
7 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.643767578493507
8 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.601382421248399
11 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.709949332117089
14 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.969864989620253
14 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.6115221855
15 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.664354428856403
16 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.789780147036612
17 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.985134202708333
17 "SITTING" "fBodyGyro-mean()-X" -0.690246842451563
19 "SITTING" "fBodyGyro-mean()-X" -0.553089575942778
21 "SITTING" "fBodyGyro-mean()-X" -0.752040828651961
22 "SITTING" "fBodyGyro-mean()-X" -0.700048715979798
22 "STANDING" "fBodyGyro-mean()-X" -0.54222877499187
23 "STANDING" "fBodyGyro-mean()-X" -0.685136501518817
25 "STANDING" "fBodyGyro-mean()-X" -0.672197763601467
26 "STANDING" "fBodyGyro-mean()-X" -0.703109561068878
27 "STANDING" "fBodyGyro-mean()-X" -0.986118446282051
27 "LAYING" "fBodyGyro-mean()-X" -0.711546673275168
28 "LAYING" "fBodyGyro-mean()-X" -0.674356656020942
29 "LAYING" "fBodyGyro-mean()-X" -0.685747413486628
30 "LAYING" "fBodyGyro-mean()-X" -0.667418236692689
2 "WALKING" "fBodyGyro-mean()-X" -0.638717694593046
4 "WALKING" "fBodyGyro-mean()-X" -0.70809700327835
4 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.537445270313821
9 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.639863219559028
10 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.9661191675
10 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.531727937426966
12 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.71569500327957
